,unix,symbol,open,high,low,close,Volume USD
0,2021-01-20 06:18:00,BCH/USD,503.07,503.07,502.37,502.78,16908.8
1,2021-01-20 06:17:00,BCH/USD,503.77,503.77,503.77,503.77,72.44
2,2021-01-20 06:16:00,BCH/USD,504.05,504.33,503.71,503.71,5363.36
3,2021-01-20 06:15:00,BCH/USD,503.51,503.51,503.4,503.4,180.13
4,2021-01-20 06:14:00,BCH/USD,504.16,504.16,503.89,503.89,511.6
5,2021-01-20 06:13:00,BCH/USD,503.29,503.68,503.29,503.53,163.67
6,2021-01-20 06:12:00,BCH/USD,504.5,504.5,504.5,504.5,0.0
7,2021-01-20 06:11:00,BCH/USD,505.12,505.12,504.5,504.5,233.44
8,2021-01-20 06:10:00,BCH/USD,504.01,504.01,504.01,504.01,0.0
9,2021-01-20 06:09:00,BCH/USD,504.01,504.01,504.01,504.01,9072.18
10,2021-01-20 06:08:00,BCH/USD,503.62,503.62,503.6,503.6,1007.2
11,2021-01-20 06:07:00,BCH/USD,504.02,504.02,503.16,503.69,3706.16
12,2021-01-20 06:06:00,BCH/USD,504.06,504.06,504.06,504.06,49.89
13,2021-01-20 06:05:00,BCH/USD,503.17,503.17,503.17,503.17,0.0
14,2021-01-20 06:04:00,BCH/USD,503.17,503.17,503.17,503.17,0.0
15,2021-01-20 06:03:00,BCH/USD,503.17,503.17,503.17,503.17,0.0
16,2021-01-20 06:02:00,BCH/USD,503.17,503.17,503.17,503.17,0.0
17,2021-01-20 06:01:00,BCH/USD,503.17,503.17,503.17,503.17,62.8
18,2021-01-20 06:00:00,BCH/USD,503.09,503.09,503.09,503.09,0.0
19,2021-01-20 05:59:00,BCH/USD,503.09,503.09,503.09,503.09,0.0
20,2021-01-20 05:58:00,BCH/USD,503.09,503.09,503.09,503.09,72.44
21,2021-01-20 05:57:00,BCH/USD,502.8,502.8,502.8,502.8,195.09
22,2021-01-20 05:56:00,BCH/USD,502.36,502.36,502.36,502.36,0.0
23,2021-01-20 05:55:00,BCH/USD,502.42,502.42,502.36,502.36,249.96
24,2021-01-20 05:54:00,BCH/USD,499.51,499.51,499.51,499.51,0.0
25,2021-01-20 05:53:00,BCH/USD,499.51,499.51,499.51,499.51,249.76
26,2021-01-20 05:52:00,BCH/USD,500.08,500.08,500.08,500.08,0.0
27,2021-01-20 05:51:00,BCH/USD,500.08,500.08,500.08,500.08,60.01
28,2021-01-20 05:50:00,BCH/USD,499.64,500.65,499.64,500.65,3045.58
