,unix,symbol,open,high,low,close,Volume USD
0,2021-01-20 06:18:00,XRP/USD,0.29036999999999996,0.29036999999999996,0.29036999999999996,0.29036999999999996,2790.85
1,2021-01-20 06:16:00,XRP/USD,0.29062,0.29091999999999996,0.29062,0.29091999999999996,5601.29
2,2021-01-20 06:15:00,XRP/USD,0.29107,0.29107,0.2906,0.2906,5552.88
3,2021-01-20 06:14:00,XRP/USD,0.29081999999999997,0.29131999999999997,0.29081999999999997,0.29105,6584.97
4,2021-01-20 06:13:00,XRP/USD,0.2908,0.29095,0.2906,0.29081,4996.33
5,2021-01-20 06:12:00,XRP/USD,0.29125,0.29125,0.29062,0.29062,5488.56
6,2021-01-20 06:11:00,XRP/USD,0.29124,0.29135,0.29124,0.29135,3090.39
7,2021-01-20 06:10:00,XRP/USD,0.291,0.291,0.29063,0.29063,5373.53
8,2021-01-20 06:09:00,XRP/USD,0.2911,0.29119,0.2911,0.29119,5072.96
9,2021-01-20 06:08:00,XRP/USD,0.29096,0.29114,0.29063,0.29089,26536.01
10,2021-01-20 06:07:00,XRP/USD,0.29067,0.29102,0.29066,0.29089,34848.17
11,2021-01-20 06:06:00,XRP/USD,0.29034,0.29035,0.29034,0.29035,4186.91
12,2021-01-20 06:05:00,XRP/USD,0.28994000000000003,0.29045,0.28994000000000003,0.29045,2877.62
13,2021-01-20 06:04:00,XRP/USD,0.29027,0.29027,0.28981,0.28981,7913.5
14,2021-01-20 06:03:00,XRP/USD,0.28976,0.29020999999999997,0.28966,0.29020999999999997,15142.41
15,2021-01-20 06:02:00,XRP/USD,0.28989000000000004,0.28989000000000004,0.28972,0.28986,16888.8
16,2021-01-20 06:01:00,XRP/USD,0.29035,0.29035,0.29035,0.29035,312.64
17,2021-01-20 06:00:00,XRP/USD,0.29020999999999997,0.2906,0.29020999999999997,0.29026,5799.25
18,2021-01-20 05:59:00,XRP/USD,0.28985,0.29,0.28985,0.29,5391.73
19,2021-01-20 05:58:00,XRP/USD,0.28986,0.2899,0.28952,0.2899,32613.04
20,2021-01-20 05:57:00,XRP/USD,0.28986,0.28986,0.28986,0.28986,852.19
21,2021-01-20 05:56:00,XRP/USD,0.28963,0.28963,0.28963,0.28963,86.89
22,2021-01-20 05:55:00,XRP/USD,0.28946,0.28946,0.28946,0.28946,199.72
23,2021-01-20 05:54:00,XRP/USD,0.28823000000000004,0.2891,0.28823000000000004,0.2891,5354.86
24,2021-01-20 05:53:00,XRP/USD,0.28814,0.28814,0.28793,0.28793,93.66
25,2021-01-20 05:52:00,XRP/USD,0.28817,0.28817,0.28817,0.28817,208.15
26,2021-01-20 05:51:00,XRP/USD,0.28809,0.28818,0.28809,0.28818,22031.36
27,2021-01-20 05:50:00,XRP/USD,0.28815999999999997,0.28815999999999997,0.28815999999999997,0.28815999999999997,2802.44
28,2021-01-20 05:49:00,XRP/USD,0.28822,0.28838,0.2882,0.2882,1199.51
29,2021-01-20 05:48:00,XRP/USD,0.28794000000000003,0.28794000000000003,0.28794000000000003,0.28794000000000003,0.0
30,2021-01-20 05:47:00,XRP/USD,0.28786,0.28794000000000003,0.28786,0.28794000000000003,5381.12
31,2021-01-20 05:46:00,XRP/USD,0.28770999999999997,0.28817,0.28770999999999997,0.28776,230297.82
32,2021-01-20 05:45:00,XRP/USD,0.28838,0.28838,0.288,0.288,4243.88
33,2021-01-20 05:44:00,XRP/USD,0.28834,0.28834,0.28834,0.28834,0.0
34,2021-01-20 05:43:00,XRP/USD,0.28843,0.28870999999999997,0.28831,0.28834,17304.85
35,2021-01-20 05:42:00,XRP/USD,0.28862,0.28862,0.28828000000000004,0.28828000000000004,6495.47
36,2021-01-20 05:41:00,XRP/USD,0.28878000000000004,0.28889000000000004,0.28878000000000004,0.28889000000000004,4043.47
37,2021-01-20 05:40:00,XRP/USD,0.28926,0.28926,0.28926,0.28926,0.0
38,2021-01-20 05:39:00,XRP/USD,0.28926,0.28926,0.28926,0.28926,2673.35
39,2021-01-20 05:38:00,XRP/USD,0.28941999999999996,0.28941999999999996,0.28933000000000003,0.28933000000000003,3122.45
40,2021-01-20 05:37:00,XRP/USD,0.28934,0.28934,0.28934,0.28934,2736.87
41,2021-01-20 05:36:00,XRP/USD,0.2894,0.2894,0.28914,0.28935,6607.77
42,2021-01-20 05:35:00,XRP/USD,0.29013,0.29013,0.28986,0.28986,4721.14
43,2021-01-20 05:34:00,XRP/USD,0.29013,0.29045,0.28999,0.29045,8465.87
44,2021-01-20 05:33:00,XRP/USD,0.29025,0.29026,0.29009,0.29009,13574.74
45,2021-01-20 05:32:00,XRP/USD,0.29001,0.29053,0.29001,0.29053,13317.87
46,2021-01-20 05:31:00,XRP/USD,0.2902,0.2902,0.29009,0.29009,4859.83
47,2021-01-20 05:30:00,XRP/USD,0.29002,0.29007,0.28996,0.29007,13689.26
48,2021-01-20 05:29:00,XRP/USD,0.29066,0.29066,0.29046,0.29057,38680.19
49,2021-01-20 05:28:00,XRP/USD,0.29079,0.2908,0.29075,0.2908,17568.58
50,2021-01-20 05:27:00,XRP/USD,0.29083000000000003,0.29083000000000003,0.29083000000000003,0.29083000000000003,2665.44
51,2021-01-20 05:26:00,XRP/USD,0.29058,0.29081999999999997,0.29044000000000003,0.29081999999999997,8660.24
52,2021-01-20 05:25:00,XRP/USD,0.29062,0.29065,0.29055,0.29055,7657.27
53,2021-01-20 05:24:00,XRP/USD,0.28986,0.28986,0.28986,0.28986,0.0
54,2021-01-20 05:23:00,XRP/USD,0.29006,0.29006,0.28986,0.28986,353.95
55,2021-01-20 05:22:00,XRP/USD,0.28979,0.28979,0.28979,0.28979,0.0
56,2021-01-20 05:21:00,XRP/USD,0.28979,0.28979,0.28979,0.28979,0.0
57,2021-01-20 05:20:00,XRP/USD,0.28979,0.28979,0.28979,0.28979,2555.08
58,2021-01-20 05:19:00,XRP/USD,0.29036999999999996,0.29036999999999996,0.2903,0.2903,5071.44
59,2021-01-20 05:18:00,XRP/USD,0.28981,0.29017,0.28981,0.29017,5636.59
60,2021-01-20 05:17:00,XRP/USD,0.28958,0.28958,0.28958,0.28958,146.92
61,2021-01-20 05:16:00,XRP/USD,0.28891,0.28948,0.28891,0.28947,10649.28
62,2021-01-20 05:15:00,XRP/USD,0.28905,0.28905,0.28883000000000003,0.28885,9279.7
63,2021-01-20 05:14:00,XRP/USD,0.28857,0.28867,0.28857,0.28867,6074.7
64,2021-01-20 05:13:00,XRP/USD,0.2882,0.2882,0.2882,0.2882,63.01
65,2021-01-20 05:12:00,XRP/USD,0.28907,0.28907,0.28833000000000003,0.28851,17851.53
66,2021-01-20 05:11:00,XRP/USD,0.28935,0.28935,0.28919,0.28919,2950.9
67,2021-01-20 05:10:00,XRP/USD,0.2893,0.2893,0.2893,0.2893,2571.01
68,2021-01-20 05:09:00,XRP/USD,0.28968,0.28968,0.28968,0.28968,2642.85
69,2021-01-20 05:08:00,XRP/USD,0.2894,0.28947,0.2894,0.28947,11143.89
70,2021-01-20 05:07:00,XRP/USD,0.28901,0.28939000000000004,0.28901,0.28936,20960.39
71,2021-01-20 05:06:00,XRP/USD,0.28896,0.28896,0.28896,0.28896,0.0
72,2021-01-20 05:05:00,XRP/USD,0.28868,0.28896,0.28862,0.28896,8946.88
73,2021-01-20 05:04:00,XRP/USD,0.28893,0.28893,0.28883000000000003,0.28883000000000003,7040.73
74,2021-01-20 05:03:00,XRP/USD,0.28976,0.28976,0.28916,0.28916,2225.77
75,2021-01-20 05:02:00,XRP/USD,0.28891999999999995,0.28959,0.28891999999999995,0.28959,6677.59
76,2021-01-20 05:01:00,XRP/USD,0.28802,0.28814,0.28802,0.28814,5443.58
77,2021-01-20 05:00:00,XRP/USD,0.28843,0.28844000000000003,0.28809,0.28809,9513.32
78,2021-01-20 04:59:00,XRP/USD,0.28859,0.28859,0.28856,0.28856,5386.14
79,2021-01-20 04:58:00,XRP/USD,0.28906,0.28909,0.28906,0.28909,5365.72
80,2021-01-20 04:57:00,XRP/USD,0.28858,0.2887,0.28845,0.2887,5850.74
81,2021-01-20 04:56:00,XRP/USD,0.28853,0.28881999999999997,0.28853,0.28881999999999997,7910.04
82,2021-01-20 04:55:00,XRP/USD,0.28863,0.28863,0.28863,0.28863,2689.9
83,2021-01-20 04:54:00,XRP/USD,0.28872,0.28889000000000004,0.28861,0.2888,10244.02
84,2021-01-20 04:53:00,XRP/USD,0.28919,0.28920999999999997,0.28872,0.28888,7017.71
85,2021-01-20 04:52:00,XRP/USD,0.28881,0.28946,0.28879,0.28909,12495.42
86,2021-01-20 04:51:00,XRP/USD,0.28872,0.28872,0.28872,0.28872,4619.52
87,2021-01-20 04:50:00,XRP/USD,0.28857,0.28917,0.28836,0.28836,34506.23
88,2021-01-20 04:49:00,XRP/USD,0.28808,0.28849,0.28808,0.28848,15550.83
89,2021-01-20 04:48:00,XRP/USD,0.28836,0.28836,0.28836,0.28836,84.28
90,2021-01-20 04:47:00,XRP/USD,0.28754,0.28754,0.28754,0.28754,2646.99
91,2021-01-20 04:46:00,XRP/USD,0.2867,0.2867,0.2867,0.2867,2776.75
92,2021-01-20 04:45:00,XRP/USD,0.28684,0.28684,0.28652,0.28652,6522.03
93,2021-01-20 04:44:00,XRP/USD,0.2874,0.28748,0.28697,0.28697,15272.26
94,2021-01-20 04:43:00,XRP/USD,0.28714,0.28714,0.28714,0.28714,2410.3
95,2021-01-20 04:42:00,XRP/USD,0.2875,0.2875,0.2875,0.2875,0.0
96,2021-01-20 04:41:00,XRP/USD,0.28741,0.2875,0.28741,0.2875,4966.55
97,2021-01-20 04:40:00,XRP/USD,0.28778000000000004,0.28778000000000004,0.2877,0.2877,5435.73
98,2021-01-20 04:39:00,XRP/USD,0.28778000000000004,0.28778000000000004,0.28778000000000004,0.28778000000000004,0.0
99,2021-01-20 04:38:00,XRP/USD,0.28797,0.28797,0.28778000000000004,0.28778000000000004,4222.88
100,2021-01-20 04:37:00,XRP/USD,0.28673000000000004,0.28736999999999996,0.28673000000000004,0.28713,8742.14
101,2021-01-20 04:36:00,XRP/USD,0.28656,0.28656,0.28656,0.28656,2797.62
102,2021-01-20 04:35:00,XRP/USD,0.28659,0.28659,0.28658,0.28658,5163.28
103,2021-01-20 04:34:00,XRP/USD,0.28728000000000004,0.28728000000000004,0.28693,0.28711,22595.8
104,2021-01-20 04:33:00,XRP/USD,0.28691,0.28754,0.28691,0.28754,2841.89
105,2021-01-20 04:32:00,XRP/USD,0.28706,0.28706,0.28706,0.28706,90.16
106,2021-01-20 04:31:00,XRP/USD,0.2878,0.2878,0.28743,0.28774,13214.02
107,2021-01-20 04:30:00,XRP/USD,0.28762,0.28791,0.28762,0.28769,13153.97
108,2021-01-20 04:29:00,XRP/USD,0.28708,0.28708,0.28708,0.28708,0.0
109,2021-01-20 04:28:00,XRP/USD,0.28719,0.28731,0.28708,0.28708,5523.41
