,unix,symbol,open,high,low,close,Volume USD
0,2021-01-20,XRP/USD,0.29475,0.29519,0.2905,0.29433000000000004,397855.56
1,2021-01-19,XRP/USD,0.2856,0.32934,0.28403,0.29431,36881954.7
2,2021-01-18,XRP/USD,0.27767,0.28868,0.27165,0.28531,30687661.65
3,2021-01-17,XRP/USD,0.27908,0.28557,0.26795,0.2774,21274222.93
4,2021-01-16,XRP/USD,0.28004,0.29652,0.27518000000000004,0.27921,25332929.57
5,2021-01-15,XRP/USD,0.29646,0.303,0.26089,0.28036,32600515.72
6,2021-01-14,XRP/USD,0.30601,0.30916,0.28302,0.29634,26586770.48
7,2021-01-13,XRP/USD,0.29223000000000005,0.31016,0.28452,0.30577,28367735.24
8,2021-01-12,XRP/USD,0.28791,0.30998000000000003,0.277,0.2921,27817070.42
9,2021-01-11,XRP/USD,0.31498000000000004,0.31558,0.252,0.28781999999999996,59315827.47
10,2021-01-10,XRP/USD,0.32539,0.369,0.28312,0.31517,43400214.98
11,2021-01-09,XRP/USD,0.32072,0.34066,0.30573,0.32577,27218697.88
12,2021-01-08,XRP/USD,0.325,0.34695,0.28501,0.32139,63657507.25
13,2021-01-07,XRP/USD,0.24941,0.37211,0.24585,0.32408000000000003,138968233.18
14,2021-01-06,XRP/USD,0.22644,0.295,0.22185,0.24925999999999998,81974152.17
15,2021-01-05,XRP/USD,0.23606,0.24263,0.2175,0.22619,44797172.13
16,2021-01-04,XRP/USD,0.22580999999999998,0.2626,0.21555,0.23615,56505748.08
17,2021-01-03,XRP/USD,0.22102,0.23825,0.21529,0.22511,30223535.27
18,2021-01-02,XRP/USD,0.23801999999999998,0.23865999999999998,0.20824,0.22136,31110604.0
19,2021-01-01,XRP/USD,0.21963000000000002,0.2513,0.21624000000000002,0.23801999999999998,49220547.26
20,2020-12-31,XRP/USD,0.21141,0.22934000000000002,0.20525,0.21954,35184734.55
21,2020-12-30,XRP/USD,0.22103000000000003,0.23644,0.19172999999999998,0.21168,64300670.34
22,2020-12-29,XRP/USD,0.24748,0.25669000000000003,0.17,0.22136,116182213.51
23,2020-12-28,XRP/USD,0.28323000000000004,0.31,0.234,0.24750999999999998,42882900.45
24,2020-12-27,XRP/USD,0.29466,0.3116,0.26599,0.28324,60854446.78
25,2020-12-26,XRP/USD,0.31767,0.3276,0.283,0.29477,56447285.24
26,2020-12-25,XRP/USD,0.33938,0.3851,0.278,0.31745,144746012.79
27,2020-12-24,XRP/USD,0.25944,0.378,0.2408,0.33845,144938160.59
28,2020-12-23,XRP/USD,0.44571000000000005,0.44776000000000005,0.20981999999999998,0.2601,171533440.4
29,2020-12-22,XRP/USD,0.51572,0.5221100000000001,0.4,0.44585,106428089.2
30,2020-12-21,XRP/USD,0.55555,0.5698300000000001,0.498,0.51466,48774739.91
31,2020-12-20,XRP/USD,0.5776899999999999,0.5869800000000001,0.52847,0.55619,40770621.22
32,2020-12-19,XRP/USD,0.58522,0.60482,0.5665,0.5774600000000001,38622662.51
33,2020-12-18,XRP/USD,0.578,0.6139899999999999,0.55111,0.58381,53818583.43
34,2020-12-17,XRP/USD,0.5701,0.6599,0.5358,0.5788300000000001,150760158.16
35,2020-12-16,XRP/USD,0.46851000000000004,0.575,0.43703000000000003,0.57102,102905325.15
36,2020-12-15,XRP/USD,0.49843000000000004,0.50722,0.46202,0.46868000000000004,37775513.58
37,2020-12-14,XRP/USD,0.51315,0.51863,0.48831,0.49715,26143440.27
